2018-10-09T21:56:43 , "test", "{"nodeid":2,"event":0,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:58:27 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:58:27 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:58:27 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:58:27 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":3,"currState":3,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":3},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:58:33 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:58:33 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:58:33 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:58:33 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":3,"currState":3,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":3},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:59:07 , "test", "{"nodeid":2,"event":0,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:59:07 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:59:07 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:59:07 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T21:59:07 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":3,"currState":0,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:29 , "test", "{"nodeid":2,"event":255,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:33 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:33 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:33 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:33 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":0,"currState":8,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":8},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:39 , "test", "{"nodeid":2,"event":0,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:40 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:40 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:40 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:00:40 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":8,"currState":0,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:28 , "test", "{"nodeid":2,"event":255,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:31 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:31 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:31 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:31 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":0,"currState":8,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":8},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:38 , "test", "{"nodeid":2,"event":0,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:39 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:39 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:39 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:06:39 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":8,"currState":0,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:30 , "test", "{"nodeid":2,"event":255,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:36 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:36 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:36 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:36 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":0,"currState":8,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":8},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:40 , "test", "{"nodeid":2,"event":0,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:41 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":0,"instance":1,"oldState":0,"currState":0,"label":"Alarm Type","units":"","value":{"value_id":"2-113-1-0","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":0,"label":"Alarm Type","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:41 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Alarm Level","units":"","value":{"value_id":"2-113-1-1","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":1,"label":"Alarm Level","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:41 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":2,"instance":1,"oldState":0,"currState":0,"label":"SourceNodeId","units":"","value":{"value_id":"2-113-1-2","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":2,"label":"SourceNodeId","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:41 , "test", "{"nodeid":2,"cmdclass":113,"cmdidx":10,"instance":1,"oldState":8,"currState":0,"label":"Burglar","units":"","value":{"value_id":"2-113-1-10","node_id":2,"class_id":113,"type":"byte","genre":"user","instance":1,"index":10,"label":"Burglar","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:56 , "test", "{"nodeid":2,"cmdclass":49,"cmdidx":1,"instance":1,"oldState":"28.2","currState":"25.9","label":"Temperature","units":"C","value":{"value_id":"2-49-1-1","node_id":2,"class_id":49,"type":"decimal","genre":"user","instance":1,"index":1,"label":"Temperature","units":"C","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":"25.9"},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:56 , "test", "{"nodeid":2,"cmdclass":49,"cmdidx":5,"instance":1,"oldState":"64","currState":"59","label":"Relative Humidity","units":"%","value":{"value_id":"2-49-1-5","node_id":2,"class_id":49,"type":"decimal","genre":"user","instance":1,"index":5,"label":"Relative Humidity","units":"%","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":"59"},"uuid":"b827eb393415-0xf0baed65-2"}"
